TIME  IN1  IN2  OUT1
-1.475  0.48584  4.055786  0.5
-1.484  0.485229  4.052124  0.5
-1.494  0.485229  4.047852  0.5
-1.504  -0.165405  4.042969  -0.5
-1.514  -0.567017  4.053345  -0.5
-1.523  -0.563965  4.058228  -0.5
-1.533  -0.559692  4.06189  -0.5
-1.543  -0.55603  4.067383  -0.5
-1.553  -0.551758  4.071655  -0.5
-1.563  -0.545044  4.080811  -0.5
-1.572  -0.541382  4.085083  -0.5
-1.582  -0.53833  4.089355  -0.5
-1.592  -0.535889  4.094849  -0.5
-1.602  -0.533447  4.098511  -0.5
-1.611  -0.528564  4.107666  -0.5
-1.621  -0.526733  4.111328  -0.5
-1.631  -0.524902  4.115601  -0.5
-1.641  -0.522461  4.120483  -0.5
-1.65  -0.52063  4.125366  -0.5
-1.66  -0.516968  4.133911  -0.5
-1.67  -0.515747  4.138184  -0.5
-1.68  -0.513916  4.142456  -0.5
-1.689  -0.513306  4.146729  -0.5
-1.699  -0.512085  4.150391  -0.5
-1.709  -0.510864  4.154663  -0.5
-1.719  -0.508423  4.163208  -0.5
-1.729  -0.507812  4.16748  -0.5
-1.738  -0.507202  4.171143  -0.5
-1.748  -0.505981  4.176025  -0.5
-1.758  -0.505371  4.179688  -0.5
-1.768  -0.50354  4.188843  -0.5
-1.777  -0.50354  4.192505  -0.5
-1.787  -0.50293  4.196777  -0.5
-1.797  -0.502319  4.20105  -0.5
-1.807  -0.501709  4.205322  -0.5
-1.816  -0.500488  4.213867  -0.5
-1.826  -0.499878  4.21814  -0.5
-1.836  -0.499878  4.221191  -0.5
-1.846  -0.498657  4.226074  -0.5
-1.855  -0.498047  4.230347  -0.5
-1.865  -0.497437  4.237671  -0.5
-1.875  -0.497437  4.238892  -0.5
-1.885  -0.496826  4.239502  -0.5
-1.895  -0.496826  4.240723  -0.5
-1.904  -0.496826  4.241333  -0.5
-1.914  -0.496216  4.242554  -0.5
-1.924  -0.496216  4.243774  -0.5
-1.934  -0.496216  4.243774  -0.5
-1.943  -0.495605  4.243774  -0.5
-1.953  -0.495605  4.244995  -0.5
-1.963  -0.495605  4.245605  -0.5
-1.973  -0.494995  4.246826  -0.5
-1.982  -0.494995  4.246826  -0.5
-1.992  -0.494995  4.248047  -0.5
-2.002  0.119629  4.293823  0.5
-2.012  0.560303  4.296265  0.5
-2.021  0.55603  4.289551  0.5
-2.031  0.551147  4.283447  0.5
