TIME  IN1  IN2
-9.961  2.822266  0.540771
-10.156  2.823486  0.540771
-10.352  2.823486  0.540771
-10.547  2.824707  0.540771
-10.742  2.827148  0.541992
-10.938  2.828369  0.541992
-11.133  2.825928  0.540771
-11.328  2.824707  0.540771
-11.523  2.825928  0.541992
-11.719  2.828369  0.541992
-11.914  2.828369  0.541992
-12.109  2.828369  0.541992
-12.305  2.828369  0.541992
-12.5  2.82959  0.541992
-12.695  2.82959  0.543213
-12.891  2.82959  0.541992
-13.086  2.82959  0.541992
-13.281  2.82959  0.541992
-13.477  2.828369  0.541992
-13.672  2.828369  0.541992
-13.867  2.827148  0.541992
-14.063  2.827148  0.541992
-14.258  2.828369  0.541992
-14.453  2.82959  0.541992
-14.648  2.832031  0.543213
-14.844  2.82959  0.541992
-15.039  2.82959  0.541992
-15.234  2.827148  0.541992
-15.43  2.828369  0.541992
-15.625  2.830811  0.543213
-15.82  2.82959  0.541992
-16.016  -3.037109  0.472412
-16.211  -2.840576  0.377197
-16.406  -2.796631  0.294189
-16.602  -2.785645  0.211182
-16.797  -2.783203  0.130615
-16.992  -2.783203  0.050049
-17.188  -2.783203  -0.029297
-17.383  -2.783203  -0.107422
-17.578  -2.785645  -0.186768
-17.773  -2.790527  -0.263672
-17.969  -2.790527  -0.340576
-18.164  -2.788086  -0.413818
-18.359  -2.786865  -0.488281
-18.555  -2.786865  -0.561523
-18.75  -2.788086  -0.609131
-18.945  -2.789307  -0.682373
-19.141  -2.789307  -0.753174
-19.336  -2.785645  -0.822754
-19.531  -2.786865  -0.893555
-19.727  -2.786865  -0.961914
-19.922  -2.784424  -1.029053
-20.117  2.984619  -0.946045
-20.313  2.86377  -0.848389
-20.508  2.835693  -0.754395
-20.703  2.827148  -0.662842
-20.898  2.825928  -0.57251
-21.094  2.825928  -0.483398
-21.289  2.828369  -0.394287
-21.484  2.828369  -0.306396
-21.68  2.825928  -0.222168
-21.875  2.824707  -0.136719
-22.07  2.824707  -0.05249
-22.266  2.825928  0.030518
-22.461  2.825928  0.113525
-22.656  2.823486  0.194092
-22.852  2.824707  0.274658
-23.047  2.824707  0.354004
-23.242  2.824707  0.428467
-23.438  2.825928  0.490723
-23.633  2.825928  0.524902
-23.828  2.825928  0.537109
-24.023  2.825928  0.539551
-24.219  2.825928  0.540771
-24.414  2.824707  0.540771
-24.609  2.823486  0.540771
-24.805  2.823486  0.540771
-25  2.824707  0.541992
-25.195  2.827148  0.541992
-25.391  2.827148  0.540771
-25.586  2.824707  0.540771
-25.781  2.825928  0.541992
-25.977  2.825928  0.541992
-26.172  2.825928  0.541992
-26.367  2.825928  0.541992
-26.563  2.825928  0.540771
-26.758  2.824707  0.540771
-26.953  2.824707  0.540771
-27.148  2.824707  0.540771
-27.344  2.824707  0.540771
-27.539  2.825928  0.541992
-27.734  2.828369  0.543213
-27.93  2.830811  0.543213
-28.125  2.82959  0.541992
-28.32  2.825928  0.541992
-28.516  2.825928  0.541992
-28.711  2.825928  0.541992
-28.906  2.827148  0.541992
-29.102  2.828369  0.541992
-29.297  2.825928  0.541992
-29.492  2.825928  0.541992
-29.688  2.824707  0.541992
-29.883  2.824707  0.540771
-30.078  2.823486  0.540771
-30.273  2.823486  0.540771
-30.469  2.823486  0.540771
-30.664  2.825928  0.540771
-30.859  2.825928  0.541992
-31.055  2.827148  0.541992
-31.25  2.823486  0.540771
-31.445  2.823486  0.540771
-31.641  2.827148  0.541992
-31.836  2.828369  0.541992
-32.031  2.828369  0.541992
-32.227  2.827148  0.541992
-32.422  2.827148  0.541992
-32.617  2.827148  0.541992
-32.813  2.82959  0.541992
-33.008  2.830811  0.541992
-33.203  2.828369  0.543213
-33.398  2.828369  0.541992
-33.594  2.828369  0.541992
-33.789  2.828369  0.541992
-33.984  2.827148  0.540771
-34.18  2.828369  0.541992
-34.375  2.82959  0.541992
-34.57  2.830811  0.543213
-34.766  2.832031  0.543213
-34.961  2.82959  0.541992
-35.156  2.828369  0.541992
-35.352  2.828369  0.541992
-35.547  2.82959  0.541992
-35.742  2.82959  0.541992
-35.938  -1.893311  0.52124
-36.133  -2.885742  0.412598
-36.328  -2.807617  0.325928
-36.523  -2.789307  0.244141
-36.719  -2.783203  0.161133
-36.914  -2.781982  0.081787
-37.109  -2.781982  0.001221
-37.305  -2.783203  -0.078125
-37.5  -2.784424  -0.15625
-37.695  -2.786865  -0.233154
-37.891  -2.790527  -0.310059
-38.086  -2.790527  -0.385742
-38.281  -2.785645  -0.458984
-38.477  -2.786865  -0.507812
-38.672  -2.785645  -0.581055
-38.867  -2.789307  -0.654297
-39.063  -2.789307  -0.725098
-39.258  -2.789307  -0.795898
-39.453  -2.788086  -0.865479
-39.648  -2.786865  -0.935059
-39.844  -2.785645  -1.003418
-40.039  3.106689  -0.987549
-40.234  2.890625  -0.88623
-40.43  2.841797  -0.791016
-40.625  2.82959  -0.698242
-40.82  2.825928  -0.60791
-41.016  2.824707  -0.517578
-41.211  2.828369  -0.428467
-41.406  2.828369  -0.340576
-41.602  2.825928  -0.255127
-41.797  2.824707  -0.169678
-41.992  2.824707  -0.085449
-42.188  2.825928  -0.001221
-42.383  2.824707  0.081787
-42.578  2.824707  0.163574
-42.773  2.824707  0.244141
-42.969  2.824707  0.323486
-43.164  2.824707  0.400391
-43.359  2.825928  0.46875
-43.555  2.825928  0.515137
-43.75  2.825928  0.533447
-43.945  2.825928  0.539551
-44.141  2.825928  0.539551
-44.336  2.825928  0.540771
-44.531  2.824707  0.539551
-44.727  2.822266  0.539551
-44.922  2.825928  0.540771
-45.117  2.827148  0.541992
-45.313  2.825928  0.540771
-45.508  2.825928  0.540771
-45.703  2.825928  0.540771
-45.898  2.825928  0.540771
-46.094  2.827148  0.540771
-46.289  2.825928  0.540771
-46.484  2.825928  0.540771
-46.68  2.824707  0.540771
-46.875  2.824707  0.540771
-47.07  2.823486  0.540771
-47.266  2.824707  0.540771
-47.461  2.825928  0.540771
-47.656  2.827148  0.541992
-47.852  2.82959  0.543213
-48.047  2.82959  0.541992
-48.242  2.827148  0.540771
-48.438  2.825928  0.540771
-48.633  2.825928  0.540771
-48.828  2.827148  0.541992
-49.023  2.827148  0.540771
-49.219  2.828369  0.541992
-49.414  2.824707  0.540771
-49.609  2.824707  0.540771
-49.805  2.825928  0.540771
-50  2.823486  0.540771
-50.195  2.823486  0.540771
-50.391  2.824707  0.540771
-50.586  2.824707  0.540771
-50.781  2.827148  0.540771
-50.977  2.827148  0.541992
-51.172  2.824707  0.540771
-51.367  2.824707  0.540771
-51.563  2.827148  0.541992
-51.758  2.828369  0.541992
-51.953  2.82959  0.541992
-52.148  2.82959  0.541992
-52.344  2.82959  0.541992
-52.539  2.828369  0.541992
-52.734  2.830811  0.541992
-52.93  2.830811  0.541992
-53.125  2.830811  0.541992
-53.32  2.828369  0.541992
-53.516  2.828369  0.541992
-53.711  2.828369  0.541992
-53.906  2.82959  0.540771
-54.102  2.828369  0.541992
-54.297  2.82959  0.541992
-54.492  2.832031  0.541992
-54.688  2.834473  0.543213
-54.883  2.830811  0.541992
-55.078  2.828369  0.541992
-55.273  2.828369  0.541992
-55.469  2.82959  0.541992
-55.664  2.830811  0.541992
-55.859  2.82959  0.541992
-56.055  -2.966309  0.449219
-56.25  -2.825928  0.358887
-56.445  -2.794189  0.274658
-56.641  -2.784424  0.192871
-56.836  -2.783203  0.112305
-57.031  -2.783203  0.032959
-57.227  -2.783203  -0.046387
-57.422  -2.784424  -0.125732
-57.617  -2.786865  -0.203857
-57.813  -2.790527  -0.279541
-58.008  -2.791748  -0.355225
-58.203  -2.789307  -0.404053
-58.398  -2.788086  -0.478516
-58.594  -2.786865  -0.551758
-58.789  -2.789307  -0.625
-58.984  -2.790527  -0.698242
-59.18  -2.789307  -0.767822
-59.375  -2.788086  -0.838623
-59.57  -2.788086  -0.908203
-59.766  -2.785645  -0.976562
-59.961  0.777588  -1.029053
-60.156  2.940674  -0.925293
-60.352  2.852783  -0.827637
-60.547  2.832031  -0.733643
-60.742  2.825928  -0.643311
-60.938  2.824707  -0.552979
-61.133  2.823486  -0.463867
-61.328  2.827148  -0.374756
-61.523  2.825928  -0.289307
-61.719  2.823486  -0.203857
-61.914  2.823486  -0.118408
-62.109  2.822266  -0.0354
-62.305  2.823486  0.048828
-62.5  2.823486  0.131836
-62.695  2.821045  0.212402
-62.891  2.822266  0.291748
-63.086  2.822266  0.369873
-63.281  2.824707  0.444336
-63.477  2.825928  0.499268
-63.672  2.824707  0.528564
-63.867  2.824707  0.537109
-64.063  2.825928  0.539551
-64.258  2.824707  0.539551
-64.453  2.822266  0.539551
-64.648  2.819824  0.539551
-64.844  2.822266  0.539551
-65.039  2.824707  0.540771
-65.234  2.827148  0.541992
-65.43  2.824707  0.540771
-65.625  2.824707  0.540771
-65.82  2.825928  0.540771
-66.016  2.825928  0.540771
-66.211  2.825928  0.540771
-66.406  2.825928  0.540771
-66.602  2.825928  0.540771
-66.797  2.824707  0.540771
-66.992  2.823486  0.540771
-67.188  2.824707  0.540771
-67.383  2.823486  0.540771
-67.578  2.825928  0.540771
-67.773  2.82959  0.541992
-67.969  2.82959  0.541992
-68.164  2.828369  0.541992
-68.359  2.825928  0.540771
-68.555  2.825928  0.540771
-68.75  2.827148  0.540771
-68.945  2.827148  0.541992
-69.141  2.827148  0.540771
-69.336  2.825928  0.541992
-69.531  2.825928  0.540771
-69.727  2.827148  0.540771
-69.922  2.821045  0.539551
-70.117  2.822266  0.539551
-70.313  2.824707  0.540771
-70.508  2.824707  0.540771
-70.703  2.825928  0.540771
-70.898  2.827148  0.541992
-71.094  2.827148  0.540771
-71.289  2.824707  0.540771
-71.484  2.825928  0.540771
-71.68  2.827148  0.541992
-71.875  2.830811  0.541992
-72.07  2.82959  0.541992
-72.266  2.828369  0.541992
-72.461  2.82959  0.541992
-72.656  2.830811  0.541992
-72.852  2.830811  0.541992
-73.047  2.830811  0.543213
-73.242  2.82959  0.541992
-73.438  2.828369  0.541992
-73.633  2.828369  0.541992
-73.828  2.828369  0.541992
-74.023  2.828369  0.540771
-74.219  2.82959  0.541992
-74.414  2.830811  0.541992
-74.609  2.832031  0.543213
-74.805  2.832031  0.543213
-75  2.830811  0.541992
-75.195  2.82959  0.540771
-75.391  2.82959  0.541992
-75.586  2.830811  0.541992
-75.781  2.82959  0.541992
-75.977  -3.111572  0.491943
-76.172  -2.857666  0.391846
-76.367  -2.801514  0.307617
-76.563  -2.785645  0.224609
-76.758  -2.783203  0.144043
-76.953  -2.783203  0.063477
-77.148  -2.783203  -0.015869
-77.344  -2.783203  -0.093994
-77.539  -2.785645  -0.172119
-77.734  -2.789307  -0.250244
-77.93  -2.790527  -0.300293
-78.125  -2.790527  -0.375977
-78.32  -2.785645  -0.449219
-78.516  -2.785645  -0.523682
-78.711  -2.786865  -0.595703
-78.906  -2.789307  -0.668945
-79.102  -2.788086  -0.740967
-79.297  -2.788086  -0.810547
-79.492  -2.786865  -0.880127
-79.688  -2.786865  -0.949707
-79.883  -2.781982  -1.016846
-80.078  3.031006  -0.964355
-80.273  2.873535  -0.865479
-80.469  2.838135  -0.770264
-80.664  2.828369  -0.678711
-80.859  2.824707  -0.588379
-81.055  2.824707  -0.498047
-81.25  2.828369  -0.410156
-81.445  2.827148  -0.322266
-81.641  2.824707  -0.236816
-81.836  2.824707  -0.151367
-82.031  2.825928  -0.067139
-82.227  2.825928  0.01709
-82.422  2.825928  0.100098
