t,u
-8.4879E-04,2.200E+00
-8.4829E-04,2.200E+00
-8.4778E-04,2.200E+00
-8.4728E-04,1.800E+00
-8.4677E-04,2.200E+00
-8.4627E-04,2.200E+00
-8.4577E-04,1.800E+00
-8.4526E-04,1.800E+00
-8.4476E-04,2.200E+00
-8.4425E-04,2.200E+00
-8.4375E-04,2.200E+00
-8.4325E-04,1.800E+00
-8.4274E-04,1.800E+00
-8.4224E-04,1.800E+00
-8.4173E-04,1.800E+00
-8.4123E-04,1.800E+00
-8.4073E-04,2.200E+00
-8.4022E-04,2.200E+00
-8.3972E-04,2.200E+00
-8.3921E-04,2.200E+00
-8.3871E-04,2.200E+00
-8.3821E-04,2.200E+00
-8.3770E-04,2.200E+00
-8.3720E-04,2.200E+00
-8.3669E-04,2.200E+00
-8.3619E-04,2.200E+00
-8.3569E-04,1.800E+00
-8.3518E-04,1.800E+00
-8.3468E-04,1.800E+00
-8.3417E-04,1.800E+00
-8.3367E-04,1.800E+00
-8.3317E-04,2.200E+00
-8.3266E-04,2.200E+00
-8.3216E-04,2.200E+00
-8.3165E-04,1.800E+00
-8.3115E-04,1.800E+00
-8.3065E-04,2.200E+00
-8.3014E-04,1.800E+00
-8.2964E-04,1.800E+00
-8.2913E-04,1.800E+00
-8.2863E-04,2.200E+00
-8.2812E-04,1.800E+00
-8.2762E-04,2.200E+00
-8.2712E-04,2.200E+00
-8.2661E-04,1.800E+00
-8.2611E-04,2.200E+00
-8.2560E-04,1.800E+00
-8.2510E-04,2.200E+00
-8.2460E-04,1.800E+00
-8.2409E-04,2.200E+00
-8.2359E-04,2.200E+00
-8.2308E-04,1.800E+00
-8.2258E-04,2.200E+00
-8.2208E-04,2.200E+00
-8.2157E-04,1.800E+00
-8.2107E-04,1.800E+00
-8.2056E-04,2.200E+00
-8.2006E-04,1.800E+00
-8.1956E-04,1.800E+00
-8.1905E-04,1.800E+00
-8.1855E-04,1.800E+00
-8.1804E-04,2.200E+00
-8.1754E-04,1.800E+00
-8.1704E-04,2.200E+00
-8.1653E-04,1.800E+00
-8.1603E-04,2.200E+00
-8.1552E-04,2.200E+00
-8.1502E-04,2.200E+00
-8.1452E-04,1.800E+00
-8.1401E-04,2.200E+00
-8.1351E-04,1.800E+00
-8.1300E-04,1.800E+00
-8.1250E-04,2.200E+00
-8.1200E-04,1.800E+00
-8.1149E-04,2.200E+00
-8.1099E-04,1.800E+00
-8.1048E-04,2.200E+00
-8.0998E-04,1.800E+00
-8.0948E-04,1.800E+00
-8.0897E-04,1.800E+00
-8.0847E-04,2.200E+00
-8.0796E-04,1.800E+00
-8.0746E-04,2.200E+00
-8.0696E-04,2.200E+00
-8.0645E-04,2.200E+00
-8.0595E-04,1.800E+00
-8.0544E-04,2.200E+00
-8.0494E-04,2.200E+00
-8.0444E-04,1.800E+00
-8.0393E-04,1.800E+00
-8.0343E-04,2.200E+00
-8.0292E-04,2.200E+00
-8.0242E-04,1.800E+00
-8.0192E-04,1.800E+00
-8.0141E-04,1.800E+00
-8.0091E-04,1.800E+00
-8.0040E-04,1.800E+00
-7.9990E-04,1.800E+00
-7.9940E-04,1.800E+00
-7.9889E-04,2.200E+00
-7.9839E-04,2.200E+00
-7.9788E-04,1.800E+00
-7.9738E-04,2.200E+00
-7.9687E-04,1.800E+00
-7.9637E-04,1.800E+00
-7.9587E-04,1.800E+00
-7.9536E-04,2.200E+00
-7.9486E-04,2.200E+00
-7.9435E-04,1.800E+00
-7.9385E-04,2.200E+00
-7.9335E-04,2.200E+00
-7.9284E-04,1.800E+00
-7.9234E-04,1.800E+00
-7.9183E-04,2.200E+00
-7.9133E-04,2.200E+00
-7.9083E-04,1.800E+00
-7.9032E-04,1.800E+00
-7.8982E-04,2.200E+00
-7.8931E-04,2.200E+00
-7.8881E-04,2.200E+00
-7.8831E-04,2.200E+00
-7.8780E-04,1.800E+00
-7.8730E-04,2.200E+00
-7.8679E-04,1.800E+00
-7.8629E-04,1.800E+00
-7.8579E-04,1.800E+00
-7.8528E-04,2.200E+00
-7.8478E-04,2.200E+00
-7.8427E-04,2.200E+00
-7.8377E-04,1.800E+00
-7.8327E-04,2.200E+00
-7.8276E-04,1.800E+00
-7.8226E-04,2.200E+00
-7.8175E-04,1.800E+00
-7.8125E-04,2.200E+00
-7.8075E-04,2.200E+00
-7.8024E-04,1.800E+00
-7.7974E-04,1.800E+00
-7.7923E-04,2.200E+00
-7.7873E-04,2.200E+00
-7.7823E-04,2.200E+00
-7.7772E-04,1.800E+00
-7.7722E-04,2.200E+00
-7.7671E-04,2.200E+00
-7.7621E-04,1.800E+00
-7.7571E-04,2.200E+00
-7.7520E-04,1.800E+00
-7.7470E-04,2.200E+00
-7.7419E-04,1.800E+00
-7.7369E-04,2.200E+00
-7.7319E-04,1.800E+00
-7.7268E-04,1.800E+00
-7.7218E-04,1.800E+00
-7.7167E-04,2.200E+00
-7.7117E-04,1.800E+00
-7.7067E-04,2.200E+00
-7.7016E-04,2.200E+00
-7.6966E-04,2.200E+00
-7.6915E-04,2.200E+00
-7.6865E-04,1.800E+00
-7.6815E-04,1.800E+00
-7.6764E-04,2.200E+00
-7.6714E-04,1.800E+00
-7.6663E-04,2.200E+00
-7.6613E-04,1.800E+00
-7.6562E-04,1.800E+00
-7.6512E-04,2.200E+00
-7.6462E-04,1.800E+00
-7.6411E-04,2.200E+00
-7.6361E-04,2.200E+00
-7.6310E-04,2.200E+00
-7.6260E-04,1.800E+00
-7.6210E-04,2.200E+00
-7.6159E-04,1.800E+00
-7.6109E-04,2.200E+00
-7.6058E-04,2.200E+00
-7.6008E-04,1.800E+00
-7.5958E-04,2.200E+00
-7.5907E-04,1.800E+00
-7.5857E-04,1.800E+00
-7.5806E-04,2.200E+00
-7.5756E-04,1.800E+00
-7.5706E-04,1.800E+00
-7.5655E-04,2.200E+00
-7.5605E-04,2.200E+00
-7.5554E-04,1.800E+00
-7.5504E-04,2.200E+00
-7.5454E-04,2.200E+00
-7.5403E-04,2.200E+00
-7.5353E-04,2.200E+00
-7.5302E-04,2.200E+00
-7.5252E-04,2.200E+00
-7.5202E-04,2.200E+00
-7.5151E-04,2.200E+00
-7.5101E-04,1.800E+00
-7.5050E-04,1.800E+00
-7.5000E-04,2.200E+00
-7.4950E-04,1.800E+00
-7.4899E-04,1.800E+00
-7.4849E-04,1.800E+00
-7.4798E-04,2.200E+00
-7.4748E-04,2.200E+00
-7.4698E-04,1.800E+00
-7.4647E-04,2.200E+00
-7.4597E-04,2.200E+00
-7.4546E-04,1.800E+00
-7.4496E-04,2.200E+00
-7.4446E-04,2.200E+00
-7.4395E-04,1.800E+00
-7.4345E-04,1.800E+00
-7.4294E-04,2.200E+00
-7.4244E-04,2.200E+00
-7.4194E-04,2.200E+00
-7.4143E-04,2.200E+00
-7.4093E-04,1.800E+00
-7.4042E-04,1.800E+00
-7.3992E-04,2.200E+00
-7.3942E-04,1.800E+00
-7.3891E-04,1.800E+00
-7.3841E-04,1.800E+00
-7.3790E-04,2.200E+00
-7.3740E-04,2.200E+00
-7.3690E-04,1.800E+00
-7.3639E-04,1.800E+00
-7.3589E-04,2.200E+00
-7.3538E-04,1.800E+00
-7.3488E-04,2.200E+00
-7.3437E-04,2.200E+00
-7.3387E-04,1.800E+00
-7.3337E-04,2.200E+00
-7.3286E-04,2.200E+00
-7.3236E-04,2.200E+00
-7.3185E-04,2.200E+00
-7.3135E-04,2.200E+00
-7.3085E-04,2.200E+00
-7.3034E-04,2.200E+00
-7.2984E-04,2.200E+00
-7.2933E-04,2.200E+00
-7.2883E-04,1.800E+00
-7.2833E-04,1.800E+00
-7.2782E-04,2.200E+00
-7.2732E-04,2.200E+00
-7.2681E-04,1.800E+00
-7.2631E-04,2.200E+00
-7.2581E-04,2.200E+00
-7.2530E-04,2.200E+00
-7.2480E-04,2.200E+00
-7.2429E-04,2.200E+00
-7.2379E-04,1.800E+00
-7.2329E-04,2.200E+00
-7.2278E-04,2.200E+00
-7.2228E-04,1.800E+00
-7.2177E-04,2.200E+00
-7.2127E-04,1.800E+00
-7.2077E-04,2.200E+00
-7.2026E-04,1.800E+00
-7.1976E-04,1.800E+00
-7.1925E-04,1.800E+00
-7.1875E-04,2.200E+00
-7.1825E-04,1.800E+00
-7.1774E-04,2.200E+00
-7.1724E-04,1.800E+00
-7.1673E-04,2.200E+00
-7.1623E-04,1.800E+00
-7.1573E-04,2.200E+00
-7.1522E-04,2.200E+00
-7.1472E-04,2.200E+00
-7.1421E-04,2.200E+00
-7.1371E-04,1.800E+00
-7.1321E-04,2.200E+00
-7.1270E-04,2.200E+00
-7.1220E-04,1.800E+00
-7.1169E-04,1.800E+00
-7.1119E-04,1.800E+00
-7.1069E-04,1.800E+00
-7.1018E-04,2.200E+00
-7.0968E-04,1.800E+00
-7.0917E-04,1.800E+00
-7.0867E-04,2.200E+00
-7.0817E-04,1.800E+00
-7.0766E-04,1.800E+00
-7.0716E-04,1.800E+00
-7.0665E-04,1.800E+00
-7.0615E-04,1.800E+00
-7.0565E-04,2.200E+00
-7.0514E-04,2.200E+00
-7.0464E-04,2.200E+00
-7.0413E-04,2.200E+00
-7.0363E-04,1.800E+00
-7.0312E-04,2.200E+00
-7.0262E-04,1.800E+00
-7.0212E-04,2.200E+00
-7.0161E-04,1.800E+00
-7.0111E-04,2.200E+00
-7.0060E-04,1.800E+00
-7.0010E-04,1.800E+00
-6.9960E-04,1.800E+00
-6.9909E-04,2.200E+00
-6.9859E-04,2.200E+00
-6.9808E-04,2.200E+00
-6.9758E-04,2.200E+00
-6.9708E-04,2.200E+00
-6.9657E-04,2.200E+00
-6.9607E-04,1.800E+00
-6.9556E-04,1.800E+00
-6.9506E-04,2.200E+00
-6.9456E-04,1.800E+00
-6.9405E-04,2.200E+00
-6.9355E-04,2.200E+00
-6.9304E-04,1.800E+00
-6.9254E-04,1.800E+00
-6.9204E-04,2.200E+00
-6.9153E-04,1.800E+00
-6.9103E-04,2.200E+00
-6.9052E-04,2.200E+00
-6.9002E-04,2.200E+00
-6.8952E-04,2.200E+00
-6.8901E-04,1.800E+00
-6.8851E-04,2.200E+00
-6.8800E-04,1.800E+00
-6.8750E-04,2.200E+00
-6.8700E-04,1.800E+00
-6.8649E-04,2.200E+00
-6.8599E-04,1.800E+00
-6.8548E-04,1.800E+00
-6.8498E-04,2.200E+00
-6.8448E-04,1.800E+00
-6.8397E-04,2.200E+00
-6.8347E-04,1.800E+00
-6.8296E-04,2.200E+00
-6.8246E-04,2.200E+00
-6.8196E-04,2.200E+00
-6.8145E-04,2.200E+00
-6.8095E-04,2.200E+00
-6.8044E-04,2.200E+00
-6.7994E-04,2.200E+00
-6.7944E-04,1.800E+00
-6.7893E-04,2.200E+00
-6.7843E-04,1.800E+00
-6.7792E-04,2.200E+00
-6.7742E-04,1.800E+00
-6.7692E-04,1.800E+00
-6.7641E-04,2.200E+00
-6.7591E-04,1.800E+00
-6.7540E-04,1.800E+00
-6.7490E-04,1.800E+00
-6.7440E-04,2.200E+00
-6.7389E-04,2.200E+00
-6.7339E-04,1.800E+00
-6.7288E-04,1.800E+00
-6.7238E-04,2.200E+00
-6.7187E-04,1.800E+00
-6.7137E-04,1.800E+00
-6.7087E-04,2.200E+00
-6.7036E-04,2.200E+00
-6.6986E-04,1.800E+00
-6.6935E-04,1.800E+00
-6.6885E-04,2.200E+00
-6.6835E-04,2.200E+00
-6.6784E-04,1.800E+00
-6.6734E-04,2.200E+00
-6.6683E-04,1.800E+00
-6.6633E-04,1.800E+00
-6.6583E-04,2.200E+00
-6.6532E-04,2.200E+00
-6.6482E-04,1.800E+00
-6.6431E-04,2.200E+00
-6.6381E-04,1.800E+00
-6.6331E-04,1.800E+00
-6.6280E-04,2.200E+00
-6.6230E-04,1.800E+00
-6.6179E-04,1.800E+00
-6.6129E-04,1.800E+00
-6.6079E-04,1.800E+00
-6.6028E-04,1.800E+00
-6.5978E-04,1.800E+00
-6.5927E-04,1.800E+00
-6.5877E-04,1.800E+00
-6.5827E-04,1.800E+00
-6.5776E-04,2.200E+00
-6.5726E-04,1.800E+00
-6.5675E-04,2.200E+00
-6.5625E-04,2.200E+00
-6.5575E-04,2.200E+00
-6.5524E-04,2.200E+00
-6.5474E-04,1.800E+00
-6.5423E-04,2.200E+00
-6.5373E-04,2.200E+00
-6.5323E-04,1.800E+00
-6.5272E-04,2.200E+00
-6.5222E-04,2.200E+00
-6.5171E-04,2.200E+00
-6.5121E-04,2.200E+00
-6.5071E-04,2.200E+00
-6.5020E-04,2.200E+00
-6.4970E-04,2.200E+00
-6.4919E-04,1.800E+00
-6.4869E-04,1.800E+00
-6.4819E-04,2.200E+00
-6.4768E-04,1.800E+00
-6.4718E-04,1.800E+00
-6.4667E-04,1.800E+00
-6.4617E-04,2.200E+00
-6.4567E-04,2.200E+00
-6.4516E-04,1.800E+00
-6.4466E-04,2.200E+00
-6.4415E-04,2.200E+00
-6.4365E-04,2.200E+00
-6.4315E-04,1.800E+00
-6.4264E-04,2.200E+00
-6.4214E-04,1.800E+00
-6.4163E-04,1.800E+00
-6.4113E-04,1.800E+00
-6.4062E-04,2.200E+00
-6.4012E-04,2.200E+00
-6.3962E-04,2.200E+00
-6.3911E-04,1.800E+00
-6.3861E-04,2.200E+00
-6.3810E-04,2.200E+00
-6.3760E-04,1.800E+00
-6.3710E-04,2.200E+00
-6.3659E-04,1.800E+00
-6.3609E-04,1.800E+00
-6.3558E-04,2.200E+00
-6.3508E-04,1.800E+00
-6.3458E-04,1.800E+00
-6.3407E-04,2.200E+00
-6.3357E-04,1.800E+00
-6.3306E-04,2.200E+00
-6.3256E-04,2.200E+00
-6.3206E-04,1.800E+00
-6.3155E-04,2.200E+00
-6.3105E-04,2.200E+00
-6.3054E-04,2.200E+00
-6.3004E-04,2.200E+00
-6.2954E-04,1.800E+00
-6.2903E-04,1.800E+00
-6.2853E-04,1.800E+00
-6.2802E-04,1.800E+00
-6.2752E-04,2.200E+00
-6.2702E-04,1.800E+00
-6.2651E-04,2.200E+00
-6.2601E-04,2.200E+00
-6.2550E-04,2.200E+00
-6.2500E-04,2.200E+00
-6.2450E-04,2.200E+00
-6.2399E-04,2.200E+00
-6.2349E-04,1.800E+00
-6.2298E-04,1.800E+00
-6.2248E-04,1.800E+00
-6.2198E-04,1.800E+00
-6.2147E-04,2.200E+00
-6.2097E-04,1.800E+00
-6.2046E-04,1.800E+00
-6.1996E-04,2.200E+00
-6.1946E-04,1.800E+00
-6.1895E-04,1.800E+00
-6.1845E-04,1.800E+00
-6.1794E-04,1.800E+00
-6.1744E-04,1.800E+00
-6.1694E-04,2.200E+00
-6.1643E-04,1.800E+00
-6.1593E-04,2.200E+00
-6.1542E-04,2.200E+00
-6.1492E-04,1.800E+00
-6.1442E-04,1.800E+00
-6.1391E-04,2.200E+00
-6.1341E-04,2.200E+00
-6.1290E-04,1.800E+00
-6.1240E-04,1.800E+00
-6.1190E-04,2.200E+00
-6.1139E-04,1.800E+00
-6.1089E-04,1.800E+00
-6.1038E-04,2.200E+00
-6.0988E-04,2.200E+00
-6.0937E-04,1.800E+00
-6.0887E-04,1.800E+00
-6.0837E-04,2.200E+00
-6.0786E-04,1.800E+00
-6.0736E-04,1.800E+00
-6.0685E-04,2.200E+00
-6.0635E-04,2.200E+00
-6.0585E-04,1.800E+00
-6.0534E-04,2.200E+00
-6.0484E-04,1.800E+00
-6.0433E-04,1.800E+00
-6.0383E-04,2.200E+00
-6.0333E-04,2.200E+00
-6.0282E-04,1.800E+00
-6.0232E-04,2.200E+00
-6.0181E-04,1.800E+00
-6.0131E-04,1.800E+00
-6.0081E-04,2.200E+00
-6.0030E-04,2.200E+00
-5.9980E-04,2.200E+00
-5.9929E-04,1.800E+00
-5.9879E-04,2.200E+00
-5.9829E-04,1.800E+00
-5.9778E-04,2.200E+00
-5.9728E-04,2.200E+00
-5.9677E-04,1.800E+00
-5.9627E-04,1.800E+00
-5.9577E-04,1.800E+00
-5.9526E-04,1.800E+00
-5.9476E-04,1.800E+00
-5.9425E-04,2.200E+00
-5.9375E-04,1.800E+00
-5.9325E-04,2.200E+00
-5.9274E-04,1.800E+00
-5.9224E-04,1.800E+00
-5.9173E-04,2.200E+00
-5.9123E-04,1.800E+00
-5.9073E-04,2.200E+00
-5.9022E-04,2.200E+00
-5.8972E-04,2.200E+00
-5.8921E-04,1.800E+00
-5.8871E-04,2.200E+00
-5.8821E-04,2.200E+00
-5.8770E-04,2.200E+00
-5.8720E-04,1.800E+00
-5.8669E-04,2.200E+00
-5.8619E-04,1.800E+00
-5.8569E-04,2.200E+00
-5.8518E-04,2.200E+00
-5.8468E-04,1.800E+00
-5.8417E-04,2.200E+00
-5.8367E-04,2.200E+00
-5.8317E-04,2.200E+00
-5.8266E-04,1.800E+00
-5.8216E-04,1.800E+00
-5.8165E-04,2.200E+00
-5.8115E-04,2.200E+00
-5.8065E-04,1.800E+00
-5.8014E-04,1.800E+00
-5.7964E-04,2.200E+00
-5.7913E-04,1.800E+00
-5.7863E-04,1.800E+00
-5.7812E-04,2.200E+00
-5.7762E-04,2.200E+00
-5.7712E-04,2.200E+00
-5.7661E-04,2.200E+00
-5.7611E-04,1.800E+00
-5.7560E-04,2.200E+00
-5.7510E-04,2.200E+00
-5.7460E-04,1.800E+00
-5.7409E-04,1.800E+00
-5.7359E-04,2.200E+00
-5.7308E-04,2.200E+00
-5.7258E-04,1.800E+00
-5.7208E-04,2.200E+00
-5.7157E-04,2.200E+00
-5.7107E-04,1.800E+00
-5.7056E-04,2.200E+00
-5.7006E-04,2.200E+00
-5.6956E-04,2.200E+00
-5.6905E-04,2.200E+00
-5.6855E-04,2.200E+00
-5.6804E-04,1.800E+00
-5.6754E-04,1.800E+00
-5.6704E-04,1.800E+00
-5.6653E-04,1.800E+00
-5.6603E-04,1.800E+00
-5.6552E-04,1.800E+00
-5.6502E-04,2.200E+00
-5.6452E-04,2.200E+00
-5.6401E-04,2.200E+00
-5.6351E-04,2.200E+00
-5.6300E-04,1.800E+00
-5.6250E-04,2.200E+00
-5.6200E-04,1.800E+00
-5.6149E-04,2.200E+00
-5.6099E-04,2.200E+00
-5.6048E-04,2.200E+00
-5.5998E-04,2.200E+00
-5.5948E-04,2.200E+00
-5.5897E-04,2.200E+00
-5.5847E-04,1.800E+00
-5.5796E-04,2.200E+00
-5.5746E-04,2.200E+00
-5.5696E-04,1.800E+00
-5.5645E-04,2.200E+00
-5.5595E-04,1.800E+00
-5.5544E-04,1.800E+00
-5.5494E-04,2.200E+00
-5.5444E-04,2.200E+00
-5.5393E-04,1.800E+00
-5.5343E-04,1.800E+00
-5.5292E-04,2.200E+00
-5.5242E-04,1.800E+00
-5.5192E-04,2.200E+00
-5.5141E-04,2.200E+00
-5.5091E-04,1.800E+00
-5.5040E-04,1.800E+00
-5.4990E-04,1.800E+00
-5.4940E-04,2.200E+00
-5.4889E-04,2.200E+00
-5.4839E-04,2.200E+00
-5.4788E-04,2.200E+00
-5.4738E-04,2.200E+00
-5.4687E-04,1.800E+00
-5.4637E-04,2.200E+00
-5.4587E-04,2.200E+00
-5.4536E-04,1.800E+00
-5.4486E-04,2.200E+00
-5.4435E-04,1.800E+00
-5.4385E-04,2.200E+00
-5.4335E-04,1.800E+00
-5.4284E-04,2.200E+00
-5.4234E-04,1.800E+00
-5.4183E-04,1.800E+00
-5.4133E-04,2.200E+00
-5.4083E-04,2.200E+00
-5.4032E-04,2.200E+00
-5.3982E-04,2.200E+00
-5.3931E-04,2.200E+00
-5.3881E-04,2.200E+00
-5.3831E-04,1.800E+00
-5.3780E-04,2.200E+00
-5.3730E-04,1.800E+00
-5.3679E-04,2.200E+00
-5.3629E-04,2.200E+00
-5.3579E-04,1.800E+00
-5.3528E-04,2.200E+00
-5.3478E-04,2.200E+00
-5.3427E-04,1.800E+00
-5.3377E-04,2.200E+00
-5.3327E-04,2.200E+00
-5.3276E-04,1.800E+00
-5.3226E-04,2.200E+00
-5.3175E-04,1.800E+00
-5.3125E-04,1.800E+00
-5.3075E-04,2.200E+00
-5.3024E-04,2.200E+00
-5.2974E-04,2.200E+00
-5.2923E-04,2.200E+00
-5.2873E-04,1.800E+00
-5.2823E-04,1.800E+00
-5.2772E-04,2.200E+00
-5.2722E-04,2.200E+00
-5.2671E-04,1.800E+00
-5.2621E-04,1.800E+00
-5.2571E-04,2.200E+00
-5.2520E-04,2.200E+00
-5.2470E-04,1.800E+00
-5.2419E-04,2.200E+00
-5.2369E-04,1.800E+00
-5.2319E-04,1.800E+00
-5.2268E-04,2.200E+00
-5.2218E-04,1.800E+00
-5.2167E-04,1.800E+00
-5.2117E-04,1.800E+00
-5.2067E-04,1.800E+00
-5.2016E-04,2.200E+00
-5.1966E-04,2.200E+00
-5.1915E-04,2.200E+00
-5.1865E-04,1.800E+00
-5.1815E-04,1.800E+00
-5.1764E-04,2.200E+00
-5.1714E-04,1.800E+00
-5.1663E-04,1.800E+00
-5.1613E-04,1.800E+00
-5.1562E-04,1.800E+00
-5.1512E-04,1.800E+00
-5.1462E-04,1.800E+00
-5.1411E-04,1.800E+00
-5.1361E-04,2.200E+00
-5.1310E-04,1.800E+00
-5.1260E-04,2.200E+00
-5.1210E-04,1.800E+00
-5.1159E-04,2.200E+00
-5.1109E-04,2.200E+00
-5.1058E-04,1.800E+00
-5.1008E-04,2.200E+00
-5.0958E-04,1.800E+00
-5.0907E-04,2.200E+00
-5.0857E-04,2.200E+00
-5.0806E-04,2.200E+00
-5.0756E-04,1.800E+00
-5.0706E-04,1.800E+00
-5.0655E-04,1.800E+00
-5.0605E-04,2.200E+00
-5.0554E-04,2.200E+00
-5.0504E-04,2.200E+00
-5.0454E-04,1.800E+00
-5.0403E-04,1.800E+00
-5.0353E-04,1.800E+00
-5.0302E-04,1.800E+00
-5.0252E-04,1.800E+00
-5.0202E-04,1.800E+00
-5.0151E-04,1.800E+00
-5.0101E-04,2.200E+00
-5.0050E-04,1.800E+00
-5.0000E-04,1.800E+00
-4.9950E-04,1.800E+00
-4.9899E-04,2.200E+00
-4.9849E-04,2.200E+00
-4.9798E-04,2.200E+00
-4.9748E-04,2.200E+00
-4.9698E-04,1.800E+00
-4.9647E-04,2.200E+00
-4.9597E-04,1.800E+00
-4.9546E-04,2.200E+00
-4.9496E-04,2.200E+00
-4.9446E-04,1.800E+00
-4.9395E-04,1.800E+00
-4.9345E-04,2.200E+00
-4.9294E-04,2.200E+00
-4.9244E-04,1.800E+00
-4.9194E-04,2.200E+00
-4.9143E-04,1.800E+00
-4.9093E-04,1.800E+00
-4.9042E-04,2.200E+00
-4.8992E-04,1.800E+00
-4.8942E-04,1.800E+00
-4.8891E-04,2.200E+00
-4.8841E-04,1.800E+00
-4.8790E-04,2.200E+00
-4.8740E-04,2.200E+00
-4.8690E-04,2.200E+00
-4.8639E-04,2.200E+00
-4.8589E-04,1.800E+00
-4.8538E-04,2.200E+00
-4.8488E-04,2.200E+00
-4.8437E-04,1.800E+00
-4.8387E-04,2.200E+00
-4.8337E-04,1.800E+00
-4.8286E-04,2.200E+00
-4.8236E-04,2.200E+00
-4.8185E-04,2.200E+00
-4.8135E-04,1.800E+00
-4.8085E-04,2.200E+00
-4.8034E-04,2.200E+00
-4.7984E-04,2.200E+00
-4.7933E-04,2.200E+00
-4.7883E-04,2.200E+00
-4.7833E-04,2.200E+00
-4.7782E-04,1.800E+00
-4.7732E-04,2.200E+00
-4.7681E-04,1.800E+00
-4.7631E-04,1.800E+00
-4.7581E-04,1.800E+00
-4.7530E-04,1.800E+00
-4.7480E-04,2.200E+00
-4.7429E-04,2.200E+00
-4.7379E-04,2.200E+00
-4.7329E-04,1.800E+00
-4.7278E-04,1.800E+00
-4.7228E-04,2.200E+00
-4.7177E-04,1.800E+00
-4.7127E-04,1.800E+00
-4.7077E-04,2.200E+00
-4.7026E-04,2.200E+00
-4.6976E-04,1.800E+00
-4.6925E-04,1.800E+00
-4.6875E-04,2.200E+00
-4.6825E-04,1.800E+00
-4.6774E-04,1.800E+00
-4.6724E-04,1.800E+00
-4.6673E-04,2.200E+00
-4.6623E-04,1.800E+00
-4.6573E-04,1.800E+00
-4.6522E-04,1.800E+00
-4.6472E-04,1.800E+00
-4.6421E-04,2.200E+00
-4.6371E-04,2.200E+00
-4.6321E-04,2.200E+00
-4.6270E-04,1.800E+00
-4.6220E-04,2.200E+00
-4.6169E-04,1.800E+00
-4.6119E-04,1.800E+00
-4.6069E-04,1.800E+00
-4.6018E-04,2.200E+00
-4.5968E-04,1.800E+00
-4.5917E-04,2.200E+00
-4.5867E-04,2.200E+00
-4.5817E-04,2.200E+00
-4.5766E-04,1.800E+00
-4.5716E-04,1.800E+00
-4.5665E-04,1.800E+00
-4.5615E-04,1.800E+00
-4.5565E-04,2.200E+00
-4.5514E-04,2.200E+00
-4.5464E-04,2.200E+00
-4.5413E-04,2.200E+00
-4.5363E-04,1.800E+00
-4.5312E-04,1.800E+00
-4.5262E-04,2.200E+00
-4.5212E-04,1.800E+00
-4.5161E-04,2.200E+00
-4.5111E-04,1.800E+00
-4.5060E-04,2.200E+00
-4.5010E-04,1.800E+00
-4.4960E-04,1.800E+00
-4.4909E-04,2.200E+00
-4.4859E-04,2.200E+00
-4.4808E-04,2.200E+00
-4.4758E-04,1.800E+00
-4.4708E-04,2.200E+00
-4.4657E-04,2.200E+00
-4.4607E-04,2.200E+00
-4.4556E-04,2.200E+00
-4.4506E-04,1.800E+00
-4.4456E-04,1.800E+00
-4.4405E-04,2.200E+00
-4.4355E-04,1.800E+00
-4.4304E-04,2.200E+00
-4.4254E-04,2.200E+00
-4.4204E-04,1.800E+00
-4.4153E-04,2.200E+00
-4.4103E-04,1.800E+00
-4.4052E-04,1.800E+00
-4.4002E-04,1.800E+00
-4.3952E-04,1.800E+00
-4.3901E-04,1.800E+00
-4.3851E-04,1.800E+00
-4.3800E-04,1.800E+00
-4.3750E-04,1.800E+00
-4.3700E-04,2.200E+00
-4.3649E-04,2.200E+00
-4.3599E-04,2.200E+00
-4.3548E-04,1.800E+00
-4.3498E-04,1.800E+00
-4.3448E-04,1.800E+00
-4.3397E-04,1.800E+00
-4.3347E-04,2.200E+00
-4.3296E-04,1.800E+00
-4.3246E-04,2.200E+00
-4.3196E-04,2.200E+00
-4.3145E-04,1.800E+00
-4.3095E-04,2.200E+00
-4.3044E-04,2.200E+00
-4.2994E-04,1.800E+00
-4.2944E-04,1.800E+00
-4.2893E-04,2.200E+00
-4.2843E-04,1.800E+00
-4.2792E-04,1.800E+00
-4.2742E-04,1.800E+00
-4.2692E-04,2.200E+00
-4.2641E-04,1.800E+00
-4.2591E-04,1.800E+00
-4.2540E-04,2.200E+00
-4.2490E-04,2.200E+00
-4.2440E-04,2.200E+00
-4.2389E-04,1.800E+00
-4.2339E-04,1.800E+00
-4.2288E-04,1.800E+00
-4.2238E-04,2.200E+00
-4.2187E-04,2.200E+00
-4.2137E-04,1.800E+00
-4.2087E-04,1.800E+00
-4.2036E-04,1.800E+00
-4.1986E-04,1.800E+00
-4.1935E-04,1.800E+00
-4.1885E-04,2.200E+00
-4.1835E-04,1.800E+00
-4.1784E-04,2.200E+00
-4.1734E-04,1.800E+00
-4.1683E-04,2.200E+00
-4.1633E-04,1.800E+00
-4.1583E-04,2.200E+00
-4.1532E-04,1.800E+00
-4.1482E-04,2.200E+00
-4.1431E-04,1.800E+00
-4.1381E-04,2.200E+00
-4.1331E-04,2.200E+00
-4.1280E-04,1.800E+00
-4.1230E-04,1.800E+00
-4.1179E-04,2.200E+00
-4.1129E-04,1.800E+00
-4.1079E-04,2.200E+00
-4.1028E-04,1.800E+00
-4.0978E-04,2.200E+00
-4.0927E-04,2.200E+00
-4.0877E-04,2.200E+00
