time	V(vin)	V(vout)
2.854036558434408e-003	-4.161462e+000	-8.478793e+000
2.854454933436147e-003	-4.178197e+000	-8.478363e+000
2.854873308437885e-003	-4.194932e+000	-8.473394e+000
2.870325661796453e-003	-4.813026e+000	-8.475287e+000
2.885778015155021e-003	-5.431120e+000	-8.476754e+000
2.901230368513588e-003	-6.049214e+000	-8.477797e+000
2.916682721872156e-003	-6.667309e+000	-8.478415e+000
2.932135075230724e-003	-7.285403e+000	-8.478608e+000
2.947587428589292e-003	-7.903497e+000	-8.478376e+000
2.963039781947860e-003	-8.521591e+000	-8.477719e+000
2.974758531947859e-003	-8.990341e+000	-8.477745e+000
2.980617906947859e-003	-9.224716e+000	-8.477752e+000
2.986477281947859e-003	-9.459091e+000	-8.477680e+000
2.992336656947859e-003	-9.693466e+000	-8.477395e+000
2.994140629000004e-003	-9.765625e+000	-8.477152e+000
2.996392059895713e-003	-9.855682e+000	-8.476605e+000
3.000000004000004e-003	-1.000000e+001	-8.475506e+000
3.001082387231291e-003	-9.956705e+000	-8.475399e+000
3.002525564873008e-003	-9.898977e+000	-8.475590e+000
3.005411920156441e-003	-9.783524e+000	-8.476294e+000
3.008800685623389e-003	-9.647973e+000	-8.477024e+000
3.014138857767378e-003	-9.434445e+000	-8.477602e+000
3.019998232767378e-003	-9.200070e+000	-8.477752e+000
3.025857607767378e-003	-8.965695e+000	-8.477747e+000
3.318826357767367e-003	2.753054e+000	-8.476466e+000
3.336404482767367e-003	3.456179e+000	-8.463093e+000
3.342263857767367e-003	3.690554e+000	-8.446996e+000
3.348123232767366e-003	3.924929e+000	-8.419492e+000
3.348257163430860e-003	3.930286e+000	-8.418283e+000
3.348525024757847e-003	3.941001e+000	-8.414562e+000
3.349060747411821e-003	3.962430e+000	-8.404310e+000
3.349693471740793e-003	3.987739e+000	-8.387415e+000
3.349780540899496e-003	3.991221e+000	-8.383677e+000
3.349954679216902e-003	3.998187e+000	-8.373175e+000
3.349998213796254e-003	3.999928e+000	-8.369628e+000
3.350085282954956e-003	4.003411e+000	-8.359162e+000
3.350189205831156e-003	4.007568e+000	-8.339457e+000
3.350248993809996e-003	4.009960e+000	-8.316789e+000
3.350298351894070e-003	4.011934e+000	-8.275857e+000
3.350346678269934e-003	4.013867e+000	-8.200456e+000
3.350403350783414e-003	4.016134e+000	-8.054838e+000
3.350488052891988e-003	4.019522e+000	-7.651428e+000
3.350657457109134e-003	4.026298e+000	-6.373389e+000
3.350715151735322e-003	4.028606e+000	-5.769344e+000
3.350777243186789e-003	4.031090e+000	-4.992353e+000
3.351144058282849e-003	4.045762e+000	-2.703850e-001
3.351481545720044e-003	4.059262e+000	3.729642e+000
3.351945650166806e-003	4.077826e+000	8.364203e+000
3.351955727745683e-003	4.078229e+000	8.411200e+000
