time	V(vref)	V(n001)	V(n002)	V(n003)
1.941579497021426e-003	-1.000000e+000	3.728116e-001	-3.106116e+000	3.315899e+000
1.941747381707946e-003	-1.000000e+000	-3.103966e+000	-3.105632e+000	3.349476e+000
1.942083151080984e-003	-1.000000e+000	-3.162796e+000	-3.104666e+000	3.416630e+000
1.942545005593909e-003	-1.000000e+000	-3.123359e+000	-3.103336e+000	3.509001e+000
1.943468714619760e-003	-1.000000e+000	-3.123938e+000	-3.100677e+000	3.693743e+000
1.945870760898281e-003	-1.000000e+000	-3.098146e+000	-3.093765e+000	4.174152e+000
1.947815018187635e-003	-1.000000e+000	-3.097194e+000	-3.088172e+000	4.563004e+000
1.948738225508346e-003	-1.000000e+000	-3.081815e+000	-3.085516e+000	4.747645e+000
1.950000000000004e-003	-1.000000e+000	-2.590299e+000	-3.081887e+000	5.000000e+000
1.950126177449169e-003	-1.000000e+000	-2.900311e+000	-3.081525e+000	4.974764e+000
1.950378532347501e-003	-1.000000e+000	-3.078791e+000	-3.080799e+000	4.924294e+000
1.975874386781185e-003	-1.000000e+000	-3.012065e+000	-3.007572e+000	-1.748774e-001
1.976827282836749e-003	-1.000000e+000	-3.021407e+000	-3.004839e+000	-3.654566e-001
1.978129072500612e-003	-1.000000e+000	-3.052719e+000	-3.001106e+000	-6.258145e-001
1.978978922831200e-003	-1.000000e+000	-3.087620e+000	-2.998670e+000	-7.957846e-001
1.979963222913506e-003	-1.000000e+000	-3.182842e+000	-2.995849e+000	-9.926446e-001
1.980879190575282e-003	-1.000000e+000	-3.864031e+000	-2.993227e+000	-1.175838e+000
1.981746060500807e-003	-1.000000e+000	-5.564498e+000	-2.990757e+000	-1.349212e+000
1.982862394734615e-003	-1.000000e+000	-8.418240e+000	-2.987594e+000	-1.572479e+000
1.982998192882069e-003	-1.000000e+000	-8.446680e+000	-2.987214e+000	-1.599639e+000
1.984271585773197e-003	-1.000000e+000	-8.459407e+000	-2.983699e+000	-1.854317e+000
1.985544978664323e-003	-1.000000e+000	-8.469328e+000	-2.980278e+000	-2.108996e+000
1.986818371555451e-003	-1.000000e+000	-8.476442e+000	-2.976949e+000	-2.363674e+000
1.988091764446578e-003	-1.000000e+000	-8.480750e+000	-2.973713e+000	-2.618353e+000
1.989365157337705e-003	-1.000000e+000	-8.482251e+000	-2.970570e+000	-2.873031e+000
1.990638550228832e-003	-1.000000e+000	-8.480946e+000	-2.967520e+000	-3.127710e+000
1.991911943119959e-003	-1.000000e+000	-8.476834e+000	-2.964563e+000	-3.382389e+000
2.000000000000004e-003	-1.000000e+000	-8.477095e+000	-2.947643e+000	-5.000000e+000
2.002626247928784e-003	-1.000000e+000	-8.478855e+000	-2.943036e+000	-4.474750e+000
2.005252495857565e-003	-1.000000e+000	-8.479680e+000	-2.938786e+000	-3.949501e+000
2.007878743786345e-003	-1.000000e+000	-8.479569e+000	-2.934895e+000	-3.424251e+000
2.010504991715126e-003	-1.000000e+000	-8.478522e+000	-2.931362e+000	-2.899002e+000
2.013131239643906e-003	-1.000000e+000	-8.476539e+000	-2.928187e+000	-2.373752e+000
2.015757487572687e-003	-1.000000e+000	-8.473620e+000	-2.925371e+000	-1.848503e+000
2.018383735501467e-003	-1.000000e+000	-8.469765e+000	-2.922912e+000	-1.323253e+000
2.020346142680791e-003	-1.000000e+000	-8.439158e+000	-2.921379e+000	-9.307715e-001
2.021251300847353e-003	-1.000000e+000	-7.289878e+000	-2.920740e+000	-7.497398e-001
2.021977544708100e-003	-1.000000e+000	-3.800103e+000	-2.920251e+000	-6.044911e-001
2.022567844429407e-003	-1.000000e+000	1.197969e+000	-2.919860e+000	-4.864311e-001
2.023143163983176e-003	-1.000000e+000	6.153483e+000	-2.919468e+000	-3.713672e-001
2.023579076998526e-003	-1.000000e+000	8.332589e+000	-2.919158e+000	-2.841846e-001
2.023656835772976e-003	-1.000000e+000	8.435884e+000	-2.919100e+000	-2.686329e-001
2.024904534167951e-003	-1.000000e+000	8.453815e+000	-2.918065e+000	-1.909316e-002
2.026152232562926e-003	-1.000000e+000	8.467698e+000	-2.916846e+000	2.304465e-001
2.027399930957902e-003	-1.000000e+000	8.477532e+000	-2.915443e+000	4.799862e-001
2.028647629352877e-003	-1.000000e+000	8.483318e+000	-2.913855e+000	7.295259e-001
2.029895327747853e-003	-1.000000e+000	8.485056e+000	-2.912083e+000	9.790656e-001
2.031143026142828e-003	-1.000000e+000	8.482745e+000	-2.910126e+000	1.228605e+000
2.032390724537803e-003	-1.000000e+000	8.476386e+000	-2.907985e+000	1.478145e+000
2.035771652262129e-003	-1.000000e+000	8.476444e+000	-2.901171e+000	2.154330e+000
2.040490957517471e-003	-1.000000e+000	6.403309e+000	-2.890023e+000	3.098191e+000
2.042790768446783e-003	-1.000000e+000	2.474749e-001	-2.883950e+000	3.558154e+000
2.042840518066083e-003	-1.000000e+000	-8.394843e-001	-2.883810e+000	3.568104e+000
2.042940017304683e-003	-1.000000e+000	-2.855257e+000	-2.883526e+000	3.588003e+000
2.043139015781883e-003	-1.000000e+000	-2.955655e+000	-2.882957e+000	3.627803e+000
2.043537012736284e-003	-1.000000e+000	-2.906700e+000	-2.881820e+000	3.707402e+000
2.044333006645085e-003	-1.000000e+000	-2.907157e+000	-2.879547e+000	3.866601e+000
2.046695665054137e-003	-1.000000e+000	-2.879025e+000	-2.872800e+000	4.339133e+000
2.048054569822797e-003	-1.000000e+000	-3.216458e+000	-2.868921e+000	4.610914e+000
2.048057163125762e-003	-1.000000e+000	-3.188302e+000	-2.868913e+000	4.611433e+000
2.048062349731694e-003	-1.000000e+000	-3.093637e+000	-2.868898e+000	4.612470e+000
2.048072722943556e-003	-1.000000e+000	-2.986612e+000	-2.868869e+000	4.614544e+000
2.048093469367281e-003	-1.000000e+000	-2.905256e+000	-2.868809e+000	4.618694e+000
2.048134962214730e-003	-1.000000e+000	-2.872920e+000	-2.868691e+000	4.626992e+000
2.050000000000004e-003	-1.000000e+000	-2.864513e+000	-2.863368e+000	5.000000e+000
2.075874891679476e-003	-1.000000e+000	-2.793845e+000	-2.789616e+000	-1.749783e-001
2.076841638711500e-003	-1.000000e+000	-2.803541e+000	-2.786864e+000	-3.683277e-001
2.078146898409624e-003	-1.000000e+000	-2.834968e+000	-2.783150e+000	-6.293797e-001
2.078992131761756e-003	-1.000000e+000	-2.870423e+000	-2.780745e+000	-7.984263e-001
2.079977077451777e-003	-1.000000e+000	-2.966691e+000	-2.777944e+000	-9.954155e-001
2.080890309612912e-003	-1.000000e+000	-3.672221e+000	-2.775350e+000	-1.178062e+000
2.081756233568126e-003	-1.000000e+000	-5.445844e+000	-2.772901e+000	-1.351247e+000
2.082861135146482e-003	-1.000000e+000	-8.415935e+000	-2.769796e+000	-1.572227e+000
2.082919512741816e-003	-1.000000e+000	-8.443708e+000	-2.769633e+000	-1.583903e+000
2.084199866948994e-003	-1.000000e+000	-8.457798e+000	-2.766126e+000	-1.839973e+000
2.085480221156172e-003	-1.000000e+000	-8.468768e+000	-2.762717e+000	-2.096044e+000
2.086760575363350e-003	-1.000000e+000	-8.476619e+000	-2.759405e+000	-2.352115e+000
2.088040929570528e-003	-1.000000e+000	-8.481349e+000	-2.756191e+000	-2.608186e+000
2.089321283777706e-003	-1.000000e+000	-8.482961e+000	-2.753074e+000	-2.864257e+000
2.090601637984884e-003	-1.000000e+000	-8.481453e+000	-2.750055e+000	-3.120328e+000
2.091881992192061e-003	-1.000000e+000	-8.476825e+000	-2.747133e+000	-3.376398e+000
2.100000000000004e-003	-1.000000e+000	-8.477089e+000	-2.730563e+000	-5.000000e+000
2.102577414333839e-003	-1.000000e+000	-8.478254e+000	-2.726221e+000	-4.484517e+000
2.105154828667675e-003	-1.000000e+000	-8.478778e+000	-2.722231e+000	-3.969034e+000
2.107732243001511e-003	-1.000000e+000	-8.478660e+000	-2.718594e+000	-3.453552e+000
2.110309657335347e-003	-1.000000e+000	-8.477900e+000	-2.715309e+000	-2.938069e+000
2.112887071669183e-003	-1.000000e+000	-8.476499e+000	-2.712376e+000	-2.422586e+000
2.115464486003019e-003	-1.000000e+000	-8.474456e+000	-2.709796e+000	-1.907103e+000
2.118041900336854e-003	-1.000000e+000	-8.471771e+000	-2.707567e+000	-1.391620e+000
2.119840609299656e-003	-1.000000e+000	-8.454068e+000	-2.706302e+000	-1.031878e+000
2.120684966529309e-003	-1.000000e+000	-8.256912e+000	-2.705771e+000	-8.630067e-001
2.121519152123898e-003	-1.000000e+000	-6.630743e+000	-2.705282e+000	-6.961696e-001
2.122066251939679e-003	-1.000000e+000	-3.399196e+000	-2.704977e+000	-5.867496e-001
2.122663736597524e-003	-1.000000e+000	2.106025e+000	-2.704647e+000	-4.672527e-001
2.123212752286866e-003	-1.000000e+000	6.717960e+000	-2.704331e+000	-3.574495e-001
2.123637357264804e-003	-1.000000e+000	8.395036e+000	-2.704073e+000	-2.725286e-001
2.123710434645864e-003	-1.000000e+000	8.439221e+000	-2.704026e+000	-2.579131e-001
2.124943695616752e-003	-1.000000e+000	8.455542e+000	-2.703137e+000	-1.126087e-002
2.126176956587638e-003	-1.000000e+000	8.468192e+000	-2.702071e+000	2.353913e-001
2.127410217558525e-003	-1.000000e+000	8.477172e+000	-2.700828e+000	4.820435e-001
2.128643478529412e-003	-1.000000e+000	8.482482e+000	-2.699408e+000	7.286957e-001
2.129876739500299e-003	-1.000000e+000	8.484122e+000	-2.697812e+000	9.753479e-001
2.131110000471186e-003	-1.000000e+000	8.482091e+000	-2.696039e+000	1.222000e+000
2.132343261442073e-003	-1.000000e+000	8.476391e+000	-2.694089e+000	1.468652e+000
2.140371048957280e-003	-1.000000e+000	8.476446e+000	-2.677410e+000	3.074210e+000
2.143014418093600e-003	-1.000000e+000	3.322201e+000	-2.670653e+000	3.602884e+000
2.144713261727366e-003	-1.000000e+000	-8.336315e+000	-2.665946e+000	3.942652e+000
2.144737398967994e-003	-1.000000e+000	-8.452293e+000	-2.665878e+000	3.947480e+000
2.144785673449249e-003	-1.000000e+000	-8.320735e+000	-2.665740e+000	3.957135e+000
2.144882222411759e-003	-1.000000e+000	-6.448405e+000	-2.665467e+000	3.976444e+000
2.145075320336781e-003	-1.000000e+000	-2.827153e+000	-2.664919e+000	4.015064e+000
2.145320820068016e-003	-1.000000e+000	-2.654804e+000	-2.664223e+000	4.064164e+000
2.145566580853295e-003	-1.000000e+000	-2.829675e+000	-2.663527e+000	4.113316e+000
2.146058102423853e-003	-1.000000e+000	-3.813284e+000	-2.662133e+000	4.211620e+000
2.146146894620918e-003	-1.000000e+000	-3.596849e+000	-2.661882e+000	4.229379e+000
2.146324479015049e-003	-1.000000e+000	-2.691451e+000	-2.661379e+000	4.264896e+000
2.146679647803310e-003	-1.000000e+000	-2.662838e+000	-2.660372e+000	4.335929e+000
2.148579324846959e-003	-1.000000e+000	-2.657533e+000	-2.654989e+000	4.715865e+000
2.150000000000004e-003	-1.000000e+000	-2.493461e+000	-2.650964e+000	5.000000e+000
2.150142067515309e-003	-1.000000e+000	-2.593838e+000	-2.650562e+000	4.971587e+000
2.150426202545918e-003	-1.000000e+000	-2.649853e+000	-2.649757e+000	4.914760e+000
2.175212885939129e-003	-1.000000e+000	-2.583252e+000	-2.579632e+000	-4.257719e-002
2.176864099322053e-003	-1.000000e+000	-2.592779e+000	-2.574967e+000	-3.728199e-001
2.177807202940329e-003	-1.000000e+000	-2.611827e+000	-2.572303e+000	-5.614406e-001
2.178966543228156e-003	-1.000000e+000	-2.656776e+000	-2.569029e+000	-7.933087e-001
2.179774820808863e-003	-1.000000e+000	-2.720006e+000	-2.566747e+000	-9.549642e-001
2.180623165771322e-003	-1.000000e+000	-3.110065e+000	-2.564354e+000	-1.124633e+000
2.181599741624252e-003	-1.000000e+000	-4.890046e+000	-2.561609e+000	-1.319948e+000
2.182597249333934e-003	-1.000000e+000	-8.387741e+000	-2.558818e+000	-1.519450e+000
2.182616798573864e-003	-1.000000e+000	-8.429225e+000	-2.558764e+000	-1.523360e+000
2.183925142975502e-003	-1.000000e+000	-8.449715e+000	-2.555190e+000	-1.785029e+000
2.185233487377139e-003	-1.000000e+000	-8.465641e+000	-2.551721e+000	-2.046698e+000
2.186541831778777e-003	-1.000000e+000	-8.477003e+000	-2.548358e+000	-2.308366e+000
2.187850176180414e-003	-1.000000e+000	-8.483802e+000	-2.545101e+000	-2.570035e+000
2.189158520582052e-003	-1.000000e+000	-8.486037e+000	-2.541949e+000	-2.831704e+000
2.190466864983689e-003	-1.000000e+000	-8.483708e+000	-2.538903e+000	-3.093373e+000
2.191775209385327e-003	-1.000000e+000	-8.476815e+000	-2.535962e+000	-3.355042e+000
2.200000000000004e-003	-1.000000e+000	-8.477082e+000	-2.519565e+000	-5.000000e+000
2.202657281007576e-003	-1.000000e+000	-8.479255e+000	-2.515234e+000	-4.468544e+000
2.205314562015149e-003	-1.000000e+000	-8.480291e+000	-2.511302e+000	-3.937088e+000
2.207971843022722e-003	-1.000000e+000	-8.480191e+000	-2.507768e+000	-3.405631e+000
2.210629124030294e-003	-1.000000e+000	-8.478955e+000	-2.504634e+000	-2.874175e+000
2.213286405037866e-003	-1.000000e+000	-8.476583e+000	-2.501898e+000	-2.342719e+000
2.215943686045439e-003	-1.000000e+000	-8.473074e+000	-2.499561e+000	-1.811263e+000
2.218600967053011e-003	-1.000000e+000	-8.468429e+000	-2.497623e+000	-1.279807e+000
2.220458555219788e-003	-1.000000e+000	-8.435535e+000	-2.496566e+000	-9.082890e-001
2.221293609674777e-003	-1.000000e+000	-7.577228e+000	-2.496154e+000	-7.412781e-001
2.221808857818458e-003	-1.000000e+000	-5.360603e+000	-2.495917e+000	-6.382284e-001
2.222253333552550e-003	-1.000000e+000	-1.883887e+000	-2.495720e+000	-5.493333e-001
2.222781091521284e-003	-1.000000e+000	3.037570e+000	-2.495484e+000	-4.437817e-001
2.223344303574089e-003	-1.000000e+000	8.341779e+000	-2.495221e+000	-3.311393e-001
2.223356293625530e-003	-1.000000e+000	8.398838e+000	-2.495216e+000	-3.287413e-001
2.223951040577278e-003	-1.000000e+000	8.428989e+000	-2.494897e+000	-2.097919e-001
2.224545787529026e-003	-1.000000e+000	8.452704e+000	-2.494538e+000	-9.084250e-002
2.225140534480774e-003	-1.000000e+000	8.469982e+000	-2.494141e+000	2.810689e-002
2.225735281432522e-003	-1.000000e+000	8.480823e+000	-2.493703e+000	1.470563e-001
2.226330028384270e-003	-1.000000e+000	8.485227e+000	-2.493227e+000	2.660057e-001
2.226924775336018e-003	-1.000000e+000	8.483195e+000	-2.492711e+000	3.849551e-001
2.227519522287765e-003	-1.000000e+000	8.474727e+000	-2.492155e+000	5.039045e-001
2.241587827976912e-003	-1.000000e+000	8.476465e+000	-2.467730e+000	3.317566e+000
2.243164062500005e-003	-1.000000e+000	7.553630e+000	-2.463828e+000	3.632813e+000
2.244823076806712e-003	-1.000000e+000	1.733593e+000	-2.459346e+000	3.964615e+000
2.244904806286475e-003	-1.000000e+000	1.869746e-001	-2.459118e+000	3.980961e+000
2.245068265246001e-003	-1.000000e+000	-2.466114e+000	-2.458658e+000	4.013653e+000
2.245395183165053e-003	-1.000000e+000	-2.514735e+000	-2.457738e+000	4.079037e+000
2.245911126496933e-003	-1.000000e+000	-2.478899e+000	-2.456286e+000	4.182225e+000
2.247969347847068e-003	-1.000000e+000	-2.468961e+000	-2.450496e+000	4.593870e+000
2.248547643411634e-003	-1.000000e+000	-2.439005e+000	-2.448869e+000	4.709528e+000
2.248843408870873e-003	-1.000000e+000	-2.435453e+000	-2.448038e+000	4.768682e+000
2.249434939789352e-003	-1.000000e+000	-2.449863e+000	-2.446374e+000	4.886988e+000
2.250000000000005e-003	-1.000000e+000	-2.763888e+000	-2.444785e+000	5.000000e+000
2.250056506021070e-003	-1.000000e+000	-2.575706e+000	-2.444626e+000	4.988699e+000
2.250169518063201e-003	-1.000000e+000	-2.452456e+000	-2.444308e+000	4.966096e+000
2.250395542147462e-003	-1.000000e+000	-2.443570e+000	-2.443672e+000	4.920892e+000
2.274668919735213e-003	-1.000000e+000	-2.378954e+000	-2.375498e+000	6.621605e-002
2.276860185256239e-003	-1.000000e+000	-2.389089e+000	-2.369351e+000	-3.720371e-001
2.278074427301950e-003	-1.000000e+000	-2.414609e+000	-2.365947e+000	-6.148854e-001
2.279302298715978e-003	-1.000000e+000	-2.473087e+000	-2.362504e+000	-8.604597e-001
2.280142425969092e-003	-1.000000e+000	-2.572770e+000	-2.360151e+000	-1.028485e+000
2.280951777283196e-003	-1.000000e+000	-3.461892e+000	-2.357886e+000	-1.190355e+000
2.281884429653561e-003	-1.000000e+000	-5.788679e+000	-2.355291e+000	-1.376886e+000
2.282865233307192e-003	-1.000000e+000	-8.284892e+000	-2.352583e+000	-1.573047e+000
2.283015092693427e-003	-1.000000e+000	-8.446159e+000	-2.352173e+000	-1.603019e+000
2.284529122483727e-003	-1.000000e+000	-8.459879e+000	-2.348132e+000	-1.905824e+000
2.286043152274027e-003	-1.000000e+000	-8.470490e+000	-2.344233e+000	-2.208630e+000
2.287557182064327e-003	-1.000000e+000	-8.477991e+000	-2.340475e+000	-2.511436e+000
2.289071211854626e-003	-1.000000e+000	-8.482383e+000	-2.336860e+000	-2.814242e+000
2.290585241644926e-003	-1.000000e+000	-8.483665e+000	-2.333387e+000	-3.117048e+000
2.292099271435226e-003	-1.000000e+000	-8.481838e+000	-2.330056e+000	-3.419854e+000
2.293613301225525e-003	-1.000000e+000	-8.476901e+000	-2.326867e+000	-3.722660e+000
2.300000000000004e-003	-1.000000e+000	-8.477077e+000	-2.314824e+000	-5.000000e+000
2.317866171477657e-003	-1.000000e+000	-8.472349e+000	-2.294790e+000	-1.426766e+000
2.319671602962446e-003	-1.000000e+000	-8.457099e+000	-2.293858e+000	-1.065679e+000
2.320573038903064e-003	-1.000000e+000	-8.012618e+000	-2.293473e+000	-8.853922e-001
2.321659116224336e-003	-1.000000e+000	-5.578596e+000	-2.293057e+000	-6.681768e-001
2.322112907606563e-003	-1.000000e+000	-2.875326e+000	-2.292898e+000	-5.774185e-001
2.322526013199270e-003	-1.000000e+000	9.066688e-001	-2.292756e+000	-4.947973e-001
2.323032386039227e-003	-1.000000e+000	5.437713e+000	-2.292574e+000	-3.935228e-001
2.323486001254127e-003	-1.000000e+000	8.261364e+000	-2.292401e+000	-3.027998e-001
2.323560489402362e-003	-1.000000e+000	8.430144e+000	-2.292370e+000	-2.879021e-001
2.324728753968500e-003	-1.000000e+000	8.450551e+000	-2.291800e+000	-5.424920e-002
2.325897018534638e-003	-1.000000e+000	8.466357e+000	-2.291078e+000	1.794037e-001
2.327065283100776e-003	-1.000000e+000	8.477562e+000	-2.290205e+000	4.130566e-001
2.328233547666914e-003	-1.000000e+000	8.484165e+000	-2.289179e+000	6.467095e-001
2.329401812233052e-003	-1.000000e+000	8.486167e+000	-2.288001e+000	8.803625e-001
2.330570076799190e-003	-1.000000e+000	8.483568e+000	-2.286671e+000	1.114015e+000
2.331738341365327e-003	-1.000000e+000	8.476368e+000	-2.285189e+000	1.347668e+000
2.338866909909583e-003	-1.000000e+000	8.476471e+000	-2.272872e+000	2.773382e+000
2.343164062500004e-003	-1.000000e+000	8.385890e+000	-2.263197e+000	3.632813e+000
2.345698849625279e-003	-1.000000e+000	3.791832e+000	-2.256742e+000	4.139770e+000
2.345766055099884e-003	-1.000000e+000	1.734008e+000	-2.256559e+000	4.153211e+000
2.345900466049094e-003	-1.000000e+000	-2.220693e+000	-2.256183e+000	4.180093e+000
2.346169287947514e-003	-1.000000e+000	-2.326618e+000	-2.255432e+000	4.233858e+000
2.346547756378519e-003	-1.000000e+000	-2.271130e+000	-2.254375e+000	4.309551e+000
2.348287204107358e-003	-1.000000e+000	-2.294975e+000	-2.249516e+000	4.657441e+000
2.349253448593849e-003	-1.000000e+000	-2.248577e+000	-2.246817e+000	4.850690e+000
2.350000000000004e-003	-1.000000e+000	-1.652411e+000	-2.244733e+000	5.000000e+000
2.350074655140620e-003	-1.000000e+000	-2.015479e+000	-2.244524e+000	4.985069e+000
2.350223965421851e-003	-1.000000e+000	-2.241479e+000	-2.244107e+000	4.955207e+000
2.350522585984313e-003	-1.000000e+000	-2.249333e+000	-2.243273e+000	4.895483e+000
2.354184254093647e-003	-1.000000e+000	-2.234752e+000	-2.233053e+000	4.163149e+000
2.357845922202981e-003	-1.000000e+000	-2.221719e+000	-2.222836e+000	3.430815e+000
2.361507590312315e-003	-1.000000e+000	-2.210233e+000	-2.212622e+000	2.698482e+000
2.365169258421649e-003	-1.000000e+000	-2.200294e+000	-2.202412e+000	1.966148e+000
2.368830926530983e-003	-1.000000e+000	-2.191902e+000	-2.192205e+000	1.233815e+000
2.372492594640317e-003	-1.000000e+000	-2.185057e+000	-2.182002e+000	5.014810e-001
2.376154262749651e-003	-1.000000e+000	-2.179760e+000	-2.171802e+000	-2.308525e-001
2.377335714354632e-003	-1.000000e+000	-2.196220e+000	-2.168512e+000	-4.671429e-001
2.378549398006635e-003	-1.000000e+000	-2.231545e+000	-2.165133e+000	-7.098796e-001
2.379332000104181e-003	-1.000000e+000	-2.274431e+000	-2.162955e+000	-8.664000e-001
2.380259137362351e-003	-1.000000e+000	-2.406844e+000	-2.160376e+000	-1.051827e+000
2.381101295747672e-003	-1.000000e+000	-3.477018e+000	-2.158037e+000	-1.220259e+000
2.381942606376878e-003	-1.000000e+000	-5.849852e+000	-2.155713e+000	-1.388521e+000
2.382843612534286e-003	-1.000000e+000	-8.288902e+000	-2.153244e+000	-1.568722e+000
2.382989847785687e-003	-1.000000e+000	-8.444963e+000	-2.152847e+000	-1.597970e+000
2.384506013681047e-003	-1.000000e+000	-8.459209e+000	-2.148832e+000	-1.901203e+000
2.386022179576407e-003	-1.000000e+000	-8.470226e+000	-2.144964e+000	-2.204436e+000
2.387538345471767e-003	-1.000000e+000	-8.478015e+000	-2.141244e+000	-2.507669e+000
2.389054511367127e-003	-1.000000e+000	-8.482577e+000	-2.137672e+000	-2.810902e+000
2.390570677262487e-003	-1.000000e+000	-8.483911e+000	-2.134247e+000	-3.114136e+000
2.392086843157848e-003	-1.000000e+000	-8.482016e+000	-2.130970e+000	-3.417369e+000
2.393603009053208e-003	-1.000000e+000	-8.476894e+000	-2.127841e+000	-3.720602e+000
2.400000000000004e-003	-1.000000e+000	-8.477070e+000	-2.116080e+000	-5.000000e+000
2.402640377943174e-003	-1.000000e+000	-8.478795e+000	-2.112146e+000	-4.471924e+000
2.405280755886344e-003	-1.000000e+000	-8.479574e+000	-2.108617e+000	-3.943849e+000
2.407921133829514e-003	-1.000000e+000	-8.479406e+000	-2.105494e+000	-3.415773e+000
